lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,year,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of,primary_barriers,recommendation
144,Lamurde,Adamawa,Adamawa__Lamurde,1120.812688386768,9.651779,11.824585,285.71428571428567,285.71428571428567,13.329393000000003,3.808398,44,2.676285073020005,1.4143916431844543,1.0,164407.0,146.685527121073,0.3940568475452196,61,0.0544247942872593,16.634889533449204,3.710304305777736,91.35532612922172,2018,0.996967613697052,adamawa__lamurde,adamawa,,,ok,none,high,5.3776328661770085,v1.2-fallback,7.323714926979995,0.864467387077827,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
145,Monguno,Borno,Borno__Monguno,2428.0313358512603,12.551530283714854,13.650447719156396,57.010068321939976,58.823529411764696,0.0,0.0,37,2.455795677799608,5.790723599366205,0.2722222222222222,150664.0,62.0519174424813,0.6892764857881137,0,0.0,95.7592978539354,0.0,48.92583579142527,2018,0.0036684619262814,borno__monguno,borno,,,ok,none,high,4.953653010902501,v1.2-fallback,7.544204322200391,5.107416420857473,2.850503416096999,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
146,Enugu East,Enugu,Enugu__Enugu East,377.0257518395197,6.509402000000001,7.539940333333334,26.47058823529412,29.41176470588235,64.21901,1.986155,117,2.851627621303852,0.5490202130462877,1.0,410292.0,1088.2333580615468,0.2525839793281654,943,2.501155412857279,0.4865420915258029,22.983631169996,96.6541765802882,2018,0.0051559605635702,enugu__enugu_east,enugu,,,ok,none,high,2.954631175183694,v1.2-fallback,7.148372378696148,0.3345823419711813,1.323529411764706,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
147,Ngala,Borno,Borno__Ngala,2109.114572171464,12.29322262044304,14.157334239233242,57.010068321939976,58.823529411764696,0.0,0.0,17,0.4540610418297057,6.789932026816779,0.2722222222222222,374399.0,177.51477560298358,0.9677002583979328,0,0.0,119.21227574838386,0.0,25.07067300111861,2018,0.0036684619262814,borno__ngala,borno,,,ok,none,high,6.231284232043159,v1.2-fallback,9.545938958170296,7.492932699888139,2.850503416096999,none,100,2026-02-13,Low facility density,Monitor barriers and coordinate targeted interventions
148,Gubio,Borno,Borno__Gubio,2915.661829803753,12.652799,12.738882,45.45454545454545,45.45454545454545,27.396431,1.466552,8,0.3313713388644733,9.825478125371422,0.0,241421.0,82.80144066510263,0.9851421188630493,0,0.0,92.75070409003828,0.0,15.421729954283665,2018,0.0031950122211128,borno__gubio,borno,,,ok,none,high,6.626315063030722,v1.2-fallback,9.668628661135529,8.457827004571634,2.2727272727272725,none,100,2026-02-13,Low facility density | Limited facility proximity coverage,Monitor barriers and coordinate targeted interventions
149,Yagba East,Kogi,Kogi__Yagba East,1561.7455542420132,8.265911,5.704419,111.11111111111111,111.11111111111111,16.074792,1.786088,62,2.759688956347952,3.555039205137096,1.0,224663.0,143.8537791189931,0.5852713178294573,3,0.0019209275107916,11.140738821419133,0.1335333365974815,70.09796122256836,2018,0.9965704679489136,kogi__yagba_east,kogi,,,ok,none,high,4.876542450229447,v1.2-fallback,7.240311043652047,2.9902038777431645,5.555555555555555,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
150,Chibok,Borno,Borno__Chibok,1319.2728700617872,10.84486650137972,12.855773375981556,57.010068321939976,58.823529411764696,0.0,0.0,34,3.1888951416244606,2.324951354550357,0.2722222222222222,106620.0,80.81724593867115,0.4354005167958656,0,0.0,58.10254974321612,0.0,74.17117532860141,2018,0.0035937647335231,borno__chibok,borno,,,ok,none,high,3.845584183338696,v1.2-fallback,6.81110485837554,2.582882467139859,2.850503416096999,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
151,Tureta,Sokoto,Sokoto__Tureta,1971.9751107438128,12.567278,5.549576,136.36363636363637,136.36363636363637,24.890888000000007,3.3942120000000005,25,2.4054189277604587,8.004527211934098,0.0,103932.0,52.70451915632835,0.7196382428940569,15,0.0076065868774287,19.256292133789835,1.4432513566562752,42.31126170473547,2018,0.9971011281013488,sokoto__tureta,sokoto,,,ok,none,high,6.316876316927995,v1.2-fallback,7.594581072239541,5.768873829526453,6.818181818181818,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
152,Gashaka,Taraba,Taraba__Gashaka,8686.085067571286,7.719388,11.440627,111.11111111111111,111.11111111111111,23.0229,2.5581,38,2.924966901690323,1.0729668831643075,0.0,129916.0,14.956795724351082,0.3217054263565891,25,0.0028781666084914,1.3161818790855178,1.924320330059423,20.50663830063945,2018,0.9973098039627076,taraba__gashaka,taraba,,,ok,none,high,5.562314395600918,v1.2-fallback,7.075033098309677,7.949336169936055,5.555555555555555,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
153,Bauchi,Bauchi,Bauchi__Bauchi,3344.8635145645826,10.17927,9.8578125,65.39570230607967,75.23584905660377,216.274518,14.054289,176,2.2755128954350106,3.2255580780915456,0.5,773452.0,231.23574299284496,0.6350129198966408,615,0.1838640044121673,5.880799952290835,7.951366083480293,82.41662356562297,2018,0.0308795645833015,bauchi__bauchi,bauchi,,,ok,none,high,4.1952401019204375,v1.2-fallback,7.724487104564989,1.7583376434377025,3.2697851153039834,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
154,Hawul,Borno,Borno__Hawul,1942.643570700668,10.5059525,12.255764,26.315789473684205,0.0,77.764783,4.502464,41,2.0976802725961097,1.4695647683182524,0.0,195454.0,100.61238353132592,0.4832041343669251,0,0.0,63.090378496239474,0.0,75.92041265795265,2018,0.0031950122211128,borno__hawul,borno,,,ok,none,high,3.723307496685187,v1.2-fallback,7.90231972740389,2.407958734204735,1.3157894736842102,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
155,Uruan,Akwa Ibom,Akwa Ibom__Uruan,310.46692623863254,5.0032515,8.0108135,52.63157894736842,52.63157894736842,33.21661400000001,1.611588,21,1.123697714612886,3.2695594465444886,0.0,186883.0,601.9417342263282,0.8359173126614987,38,0.1223962901954724,3.909469072576564,2.033357769299508,83.75328053319842,2018,0.0058769830502569,akwa_ibom__uruan,akwa_ibom,,,ok,none,high,4.416490870718075,v1.2-fallback,8.876302285387114,1.6246719466801576,2.631578947368421,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
156,Mayo-Belwa,Adamawa,Adamawa__Mayo-Belwa,2442.996850244329,9.002004,11.950408,181.81818181818176,181.81818181818176,24.098096,4.381472,99,4.361406399372662,0.6532341185895079,0.0,226991.0,92.91497857530932,0.1375968992248062,62,0.0253786655491591,2.420605618413901,2.731385825869748,95.25889542361593,2018,0.9971246123313904,adamawa__mayo-belwa,adamawa,,,ok,none,high,4.406380536333472,v1.2-fallback,5.638593600627338,0.4741104576384067,9.090909090909088,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
157,Mubi South,Adamawa,Adamawa__Mubi South,494.2853553981562,10.166813,13.290140666666666,140.58919803600654,115.38461538461532,60.63189600000001,7.600504,72,3.764312228786532,1.2678070578897669,0.3333333333333333,191270.0,386.9627087088761,0.2642118863049095,42,0.084971159961169,8.535756063623072,2.195848800125477,99.99999999999996,2018,0.9973057508468628,adamawa__mubi_south,adamawa,,,ok,none,high,4.066636401163773,v1.2-fallback,6.235687771213469,3.552713678800501e-15,7.029459901800327,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
158,Etsako West,Edo,Edo__Etsako West,915.1054293949576,7.070482666666667,6.301843666666667,93.91534391534394,83.33333333333334,51.592438,4.293004,71,2.442178836284586,3.158887208866273,0.3333333333333333,290724.0,317.69454170129734,0.6052971576227391,231,0.2524299305630071,3.6042873692009247,7.945680439179428,86.6319509839661,2018,0.9951521158218384,edo__etsako_west,edo,,,ok,none,high,4.402428907449499,v1.2-fallback,7.557821163715413,1.33680490160339,4.695767195767197,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
159,Fune,Yobe,Yobe__Fune,5918.340446194382,11.838384166666666,11.380725166666666,85.54110167013393,80.12820512820514,97.02508500000002,7.784096,59,1.2148266504140706,4.078427999865724,0.1666666666666666,485666.0,82.0611798890842,0.8617571059431525,56,0.0094621119736376,23.85395916806711,1.1530558037828469,51.18896605419842,2018,0.9970019459724426,yobe__fune,yobe,,,ok,none,high,5.528137922134353,v1.2-fallback,8.785173349585929,4.881103394580158,4.2770550835066965,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
160,Mobbar,Borno,Borno__Mobbar,2855.916219333343,13.0894305,12.505876,36.66666666666667,36.66666666666667,45.52406,1.75005,9,0.4829699431705367,15.89686180230797,0.5,186347.0,65.24946311047563,0.996124031007752,0,0.0,143.27403204970267,0.0,15.459027362477244,2018,0.0028345210012048,borno__mobbar,borno,,,ok,none,high,7.069799486204897,v1.2-fallback,9.517030056829464,8.454097263752276,1.8333333333333333,none,100,2026-02-13,Low facility density | Limited facility proximity coverage,Priority for mobile clinic outreach and infrastructure support
161,Potiskum,Yobe,Yobe__Potiskum,446.35216552564657,11.699028333333333,11.118681,19.656699889258025,23.255813953488367,107.423065,1.832581,39,1.1784684744574512,3.4875582423776565,0.6666666666666666,330938.0,741.4280148283159,0.8391472868217054,113,0.2531633287068868,1.3569193077878976,3.414536861889538,96.74190399017591,2018,0.0028617719653993,yobe__potiskum,yobe,,,ok,none,high,3.747162526989865,v1.2-fallback,8.821531525542548,0.3258096009824083,0.9828349944629012,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
162,Gwoza,Borno,Borno__Gwoza,3749.064040806476,11.151869801044567,13.531686005893574,57.010068321939976,58.823529411764696,0.0,0.0,43,0.9876543209876544,5.716540822630174,0.2722222222222222,435375.0,116.128984530855,0.9282945736434108,0,0.0,61.577731285387664,0.0,36.26800379545645,2018,0.0036684619262814,borno__gwoza,borno,,,ok,none,high,5.713240848032458,v1.2-fallback,9.012345679012345,6.373199620454355,2.850503416096999,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
163,Guzamala,Borno,Borno__Guzamala,2511.883031082932,12.866009966733024,13.197953895177768,57.010068321939976,58.823529411764696,0.0,0.0,13,0.8410646584630513,4.689247771589922,0.2722222222222222,154566.0,61.53391622434066,0.9186046511627908,0,0.0,113.86596943686746,0.0,28.67331568843555,2018,0.0036684619262814,borno__guzamala,borno,,,ok,none,high,5.813711686952463,v1.2-fallback,9.15893534153695,7.1326684311564446,2.850503416096999,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
164,Maiha,Adamawa,Adamawa__Maiha,1395.7397387358744,10.152116,13.120059,224.4897959183673,224.4897959183673,30.899988,6.936731999999999,61,3.769830234038477,6.2126889947050215,0.0,161811.0,115.93207208283164,0.5465116279069768,9,0.0064481935637594,24.619980910928025,0.5562044607597753,78.68353877275536,2018,0.9972074627876282,adamawa__maiha,adamawa,,,ok,none,high,5.728157542101928,v1.2-fallback,6.230169765961524,2.1316461227244643,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
165,Gulani,Yobe,Yobe__Gulani,2471.2833038568115,10.96653972951126,11.703771014375777,86.41857927906868,73.92473118279568,0.0,0.0,43,2.5570884871550907,3.614457585072679,0.2638888888888889,168160.0,68.04561813595426,0.6175710594315246,0,0.0,25.75497734122508,0.0,63.09956440373406,2018,0.9956064820289612,yobe__gulani,yobe,,,ok,none,high,4.784705740916664,v1.2-fallback,7.442911512844909,3.690043559626594,4.320928963953434,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
166,Zing,Taraba,Taraba__Zing,898.8782925768486,8.848444,11.713636,285.71428571428567,285.71428571428567,18.139443000000004,5.182697999999999,72,3.770758812839434,1.4193474793983665,0.0,190943.0,212.4236413058952,0.2777777777777778,37,0.0411624135386902,11.832231003463626,1.9377510565980425,99.42538406246578,2018,0.9972074627876282,taraba__zing,taraba,,,ok,none,high,4.833661482196718,v1.2-fallback,6.229241187160566,0.0574615937534215,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
167,Orelope,Oyo,Oyo__Orelope,1087.070452382176,8.821569044328118,3.784438179495933,40.93434023025704,29.51388888888889,0.0,0.0,26,1.5947789391039795,1.5856398816319328,0.6527777777777778,163032.0,149.97372032579509,0.5846253229974161,20,0.0183980715842037,2.170444644281241,1.2267530300799845,49.0413576059384,2018,0.0049158819019794,oyo__orelope,oyo,,,ok,none,high,4.631243460236245,v1.2-fallback,8.40522106089602,5.09586423940616,2.046717011512852,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
168,Nsit Ibom,Akwa Ibom,Akwa Ibom__Nsit Ibom,146.66437851129643,4.940159,7.902273,0.0,0.0,21.527868,0.0,26,1.5006695294823844,1.6841032252041233,0.0,173256.0,1181.309338768005,0.6143410852713178,80,0.5454630552560397,0.2317382814148735,4.617444706099644,100.0,2018,0.0058769830502569,akwa_ibom__nsit_ibom,akwa_ibom,,,ok,low_dhs_sample,medium,3.143175987201578,v1.2-fallback,8.499330470517616,0.0,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
169,Fufore,Adamawa,Adamawa__Fufore,5232.082173806587,9.244372,12.707853333333333,87.91423001949317,100.0,51.534546000000006,3.948788,104,3.354546539494947,1.715445835381438,0.0,310027.0,59.254994417345074,0.3423772609819121,9,0.0017201564694562,0.8462985131331568,0.2902972966870627,72.69819772841153,2018,0.9972074627876282,adamawa__fufore,adamawa,,,ok,none,high,4.1424172153903465,v1.2-fallback,6.645453460505053,2.730180227158847,4.395711500974659,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
170,Mkpat Enin,Akwa Ibom,Akwa Ibom__Mkpat Enin,340.9358793747248,4.698057333333334,7.779564000000001,15.151515151515158,0.0,38.01428799999999,1.023925,36,1.2760391744026542,0.6415097858471445,0.0,282123.0,827.4957757963539,0.5239018087855297,42,0.1231903197663673,3.5201394007251605,1.48871237013643,100.0,2018,0.0058769830502569,akwa_ibom__mkpat_enin,akwa_ibom,,,ok,none,high,3.3069312069377244,v1.2-fallback,8.723960825597345,0.0,0.7575757575757579,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
171,Owan West,Edo,Edo__Owan West,747.075472617198,6.958601,5.9258295,49.99999999999999,49.99999999999999,40.716144,3.65066,44,3.0396606633368566,3.2229964191623828,0.5,144753.0,193.75954010763184,0.5335917312661499,58,0.0776360650642311,2.2811960118967147,4.006825419853129,74.39125152234838,2018,0.0049158819019794,edo__owan_west,edo,,,ok,none,high,3.8955933793013706,v1.2-fallback,6.960339336663143,2.5608748477651613,2.5,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
172,Kaga,Borno,Borno__Kaga,3828.887166771193,11.777313,12.249018,60.60606060606061,60.60606060606061,33.591888,2.035872,18,1.2554489973844811,2.432512636709662,0.0,143375.0,37.44560593069256,0.7493540051679586,36,0.0094022096844284,22.70571633543319,2.5108979947689622,34.06141599210749,2018,0.0051869167946279,borno__kaga,borno,,,ok,none,high,5.380191552320006,v1.2-fallback,8.74455100261552,6.593858400789251,3.0303030303030303,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
173,Karim Lamido,Taraba,Taraba__Karim Lamido,6291.028674147751,9.402753333333337,11.099104333333337,101.42238713667284,122.44897959183672,73.86240900000001,8.600934,157,5.402764012773924,1.022720065348556,0.0,290592.0,46.191491892916325,0.1614987080103359,0,0.0,57.425009529629335,0.0,55.04723387982028,2018,0.9971246123313904,taraba__karim_lamido,taraba,,,ok,none,high,3.8781397636759873,v1.2-fallback,4.597235987226076,4.495276612017972,5.071119356833642,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
174,Kukawa,Borno,Borno__Kukawa,5133.114585883515,12.94151,13.660892,0.0,0.0,11.10805,0.0,14,0.5253539572286828,11.407854919638526,0.0,266487.0,51.91526422045224,0.9864341085271318,0,0.0,150.5165201728986,0.0,16.91599630172138,2018,0.0031950122211128,borno__kukawa,borno,,,ok,low_dhs_sample,medium,6.118591680899385,v1.2-fallback,9.474646042771315,8.308400369827861,0.0,low_dhs_sample,80,2026-02-13,Limited facility proximity coverage,Monitor barriers and coordinate targeted interventions
175,Gombi,Adamawa,Adamawa__Gombi,2401.535175922824,10.1284375,12.5760915,91.07142857142856,91.07142857142856,27.960756,2.093246,70,3.204658658072077,5.046135464435706,0.5,218432.0,90.9551532661038,0.5781653746770026,48,0.0199872150452909,25.5598972993305,2.197480222677996,70.03151007621146,2018,0.9969841837882996,adamawa__gombi,adamawa,,,ok,none,high,4.620745671736972,v1.2-fallback,6.795341341927923,2.9968489923788537,4.553571428571428,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
